region,subregion,country,area,country_area,date,confirmed_cases,deaths,recovered,population,lat,long,lat_long_flag,pop_flag,active,confirmed_cases_rate,deaths_rate,recovered_rate,active_rate,C_xs_T,devt_time
Eastern And South-Eastern Asia,Eastern Asia,Hong Kong,,Hong Kong,21/03/2020,273,4,98,7.496988,22.3,114.2,1,1,171,36.414624113,0.014652015,0.358974359,0.626373626,1,40 
Eastern And South-Eastern Asia,Eastern Asia,Hong Kong,,Hong Kong,22/03/2020,317,4,100,7.496988,22.3,114.2,1,1,213,42.283647780,0.012618297,0.315457413,0.671924290,1,41 
Eastern And South-Eastern Asia,Eastern Asia,Hong Kong,,Hong Kong,23/03/2020,356,4,100,7.496988,22.3,114.2,1,1,252,47.485736939,0.011235955,0.280898876,0.707865169,1,42 
Eastern And South-Eastern Asia,Eastern Asia,Hong Kong,,Hong Kong,24/03/2020,386,4,101,7.496988,22.3,114.2,1,1,281,51.487343984,0.010362694,0.261658031,0.727979275,1,43 
Eastern And South-Eastern Asia,Eastern Asia,Hong Kong,,Hong Kong,25/03/2020,410,4,102,7.496988,22.3,114.2,1,1,304,54.688629620,0.009756098,0.248780488,0.741463415,1,44 
Eastern And South-Eastern Asia,Eastern Asia,Hong Kong,,Hong Kong,26/03/2020,453,4,110,7.496988,22.3,114.2,1,1,339,60.424266385,0.008830022,0.242825607,0.748344371,1,45 
Eastern And South-Eastern Asia,Eastern Asia,Hong Kong,,Hong Kong,27/03/2020,519,4,110,7.496988,22.3,114.2,1,1,405,69.227801885,0.007707129,0.211946050,0.780346821,1,46 
Eastern And South-Eastern Asia,Eastern Asia,Hong Kong,,Hong Kong,28/03/2020,561,4,112,7.496988,22.3,114.2,1,1,445,74.830051749,0.007130125,0.199643494,0.793226381,1,47 
Eastern And South-Eastern Asia,Eastern Asia,Hong Kong,,Hong Kong,29/03/2020,641,4,112,7.496988,22.3,114.2,1,1,525,85.501003870,0.006240250,0.174726989,0.819032761,1,48 
Eastern And South-Eastern Asia,Eastern Asia,Hong Kong,,Hong Kong,30/03/2020,682,4,123,7.496988,22.3,114.2,1,1,555,90.969866832,0.005865103,0.180351906,0.813782991,1,49 
Eastern And South-Eastern Asia,Eastern Asia,Hong Kong,,Hong Kong,31/03/2020,714,4,128,7.496988,22.3,114.2,1,1,582,95.238247680,0.005602241,0.179271709,0.815126050,1,50 
Eastern And South-Eastern Asia,Eastern Asia,Hong Kong,,Hong Kong,01/04/2020,765,4,147,7.496988,22.3,114.2,1,1,614,102.040979657,0.005228758,0.192156863,0.802614379,1,51 
Eastern And South-Eastern Asia,Eastern Asia,Hong Kong,,Hong Kong,02/04/2020,802,4,147,7.496988,22.3,114.2,1,1,651,106.976295013,0.004987531,0.183291771,0.811720698,1,52 
Eastern And South-Eastern Asia,Eastern Asia,Hong Kong,,Hong Kong,03/04/2020,845,4,173,7.496988,22.3,114.2,1,1,668,112.711931778,0.004733728,0.204733728,0.790532544,1,53 
Eastern And South-Eastern Asia,Eastern Asia,Hong Kong,,Hong Kong,04/04/2020,862,4,173,7.496988,22.3,114.2,1,1,685,114.979509104,0.004640371,0.200696056,0.794663573,1,54 
Eastern And South-Eastern Asia,Eastern Asia,Hong Kong,,Hong Kong,05/04/2020,890,4,206,7.496988,22.3,114.2,1,1,680,118.714342347,0.004494382,0.231460674,0.764044944,1,55 
Eastern And South-Eastern Asia,Eastern Asia,Hong Kong,,Hong Kong,06/04/2020,914,4,216,7.496988,22.3,114.2,1,1,694,121.915627983,0.004376368,0.236323851,0.759299781,1,56 
Eastern And South-Eastern Asia,Eastern Asia,Hong Kong,,Hong Kong,07/04/2020,935,4,216,7.496988,22.3,114.2,1,1,715,124.716752915,0.004278075,0.231016043,0.764705882,1,57 
Eastern And South-Eastern Asia,Eastern Asia,Hong Kong,,Hong Kong,08/04/2020,960,4,264,7.496988,22.3,114.2,1,1,692,128.051425452,0.004166667,0.275000000,0.720833333,1,58 
Eastern And South-Eastern Asia,Eastern Asia,Hong Kong,,Hong Kong,09/04/2020,973,4,293,7.496988,22.3,114.2,1,1,676,129.785455172,0.004110997,0.301130524,0.694758479,1,59 
Eastern And South-Eastern Asia,Eastern Asia,Hong Kong,,Hong Kong,10/04/2020,989,4,309,7.496988,22.3,114.2,1,1,676,131.919645596,0.004044489,0.312436805,0.683518706,1,60 
Eastern And South-Eastern Asia,Eastern Asia,Hong Kong,,Hong Kong,11/04/2020,1000,4,336,7.496988,22.3,114.2,1,1,660,133.386901513,0.004000000,0.336000000,0.660000000,1,61 
Eastern And South-Eastern Asia,Eastern Asia,Hong Kong,,Hong Kong,12/04/2020,1004,4,360,7.496988,22.3,114.2,1,1,640,133.920449119,0.003984064,0.358565737,0.637450199,1,62 
Eastern And South-Eastern Asia,Eastern Asia,Hong Kong,,Hong Kong,13/04/2020,1009,4,360,7.496988,22.3,114.2,1,1,645,134.587383627,0.003964321,0.356788900,0.639246779,1,63 
Eastern And South-Eastern Asia,Eastern Asia,Hong Kong,,Hong Kong,14/04/2020,1012,4,434,7.496988,22.3,114.2,1,1,574,134.987544331,0.003952569,0.428853755,0.567193676,1,64 
Eastern And South-Eastern Asia,Eastern Asia,Hong Kong,,Hong Kong,15/04/2020,1017,4,459,7.496988,22.3,114.2,1,1,554,135.654478839,0.003933137,0.451327434,0.544739430,1,65 
Eastern And South-Eastern Asia,Eastern Asia,Hong Kong,,Hong Kong,16/04/2020,1017,4,485,7.496988,22.3,114.2,1,1,528,135.654478839,0.003933137,0.476892822,0.519174041,1,66 
Eastern And South-Eastern Asia,Eastern Asia,Hong Kong,,Hong Kong,17/04/2020,1021,4,533,7.496988,22.3,114.2,1,1,484,136.188026445,0.003917728,0.522037218,0.474045054,1,67 
Europe,Eastern Europe,Hungary,,Hungary,04/03/2020,2,0,0,9.660350,47.1625,19.5033,1,1,2,0.207031836,0.000000000,0.000000000,1.000000000,0,-13 
Europe,Eastern Europe,Hungary,,Hungary,05/03/2020,2,0,0,9.660350,47.1625,19.5033,1,1,2,0.207031836,0.000000000,0.000000000,1.000000000,0,-12 
Europe,Eastern Europe,Hungary,,Hungary,06/03/2020,2,0,0,9.660350,47.1625,19.5033,1,1,2,0.207031836,0.000000000,0.000000000,1.000000000,0,-11 
Europe,Eastern Europe,Hungary,,Hungary,07/03/2020,4,0,0,9.660350,47.1625,19.5033,1,1,4,0.414063673,0.000000000,0.000000000,1.000000000,0,-10 
Europe,Eastern Europe,Hungary,,Hungary,08/03/2020,7,0,0,9.660350,47.1625,19.5033,1,1,7,0.724611427,0.000000000,0.000000000,1.000000000,0,-9 
Europe,Eastern Europe,Hungary,,Hungary,09/03/2020,9,0,0,9.660350,47.1625,19.5033,1,1,9,0.931643263,0.000000000,0.000000000,1.000000000,0,-8 
Europe,Eastern Europe,Hungary,,Hungary,10/03/2020,9,0,0,9.660350,47.1625,19.5033,1,1,9,0.931643263,0.000000000,0.000000000,1.000000000,0,-7 
Europe,Eastern Europe,Hungary,,Hungary,11/03/2020,13,0,0,9.660350,47.1625,19.5033,1,1,13,1.345706936,0.000000000,0.000000000,1.000000000,0,-6 
Europe,Eastern Europe,Hungary,,Hungary,12/03/2020,13,0,0,9.660350,47.1625,19.5033,1,1,13,1.345706936,0.000000000,0.000000000,1.000000000,0,-5 
Europe,Eastern Europe,Hungary,,Hungary,13/03/2020,19,0,0,9.660350,47.1625,19.5033,1,1,19,1.966802445,0.000000000,0.000000000,1.000000000,0,-4 
Europe,Eastern Europe,Hungary,,Hungary,14/03/2020,30,0,1,9.660350,47.1625,19.5033,1,1,29,3.105477545,0.000000000,0.033333333,0.966666667,0,-3 
Europe,Eastern Europe,Hungary,,Hungary,15/03/2020,32,1,1,9.660350,47.1625,19.5033,1,1,30,3.312509381,0.031250000,0.031250000,0.937500000,0,-2 
Europe,Eastern Europe,Hungary,,Hungary,16/03/2020,39,1,1,9.660350,47.1625,19.5033,1,1,37,4.037120808,0.025641026,0.025641026,0.948717949,0,-1 
Europe,Eastern Europe,Hungary,,Hungary,17/03/2020,50,1,2,9.660350,47.1625,19.5033,1,1,47,5.175795908,0.020000000,0.040000000,0.940000000,1,0 
Europe,Eastern Europe,Hungary,,Hungary,18/03/2020,58,1,2,9.660350,47.1625,19.5033,1,1,55,6.003923253,0.017241379,0.034482759,0.948275862,1,1 
Europe,Eastern Europe,Hungary,,Hungary,19/03/2020,73,1,2,9.660350,47.1625,19.5033,1,1,70,7.556662026,0.013698630,0.027397260,0.958904110,1,2 
Europe,Eastern Europe,Hungary,,Hungary,20/03/2020,85,3,2,9.660350,47.1625,19.5033,1,1,80,8.798853044,0.035294118,0.023529412,0.941176471,1,3 
Europe,Eastern Europe,Hungary,,Hungary,21/03/2020,103,4,7,9.660350,47.1625,19.5033,1,1,92,10.662139571,0.038834951,0.067961165,0.893203883,1,4 
Europe,Eastern Europe,Hungary,,Hungary,22/03/2020,131,6,16,9.660350,47.1625,19.5033,1,1,109,13.560585279,0.045801527,0.122137405,0.832061069,1,5 
Europe,Eastern Europe,Hungary,,Hungary,23/03/2020,167,7,16,9.660350,47.1625,19.5033,1,1,144,17.287158333,0.041916168,0.095808383,0.862275449,1,6 
Europe,Eastern Europe,Hungary,,Hungary,24/03/2020,187,9,21,9.660350,47.1625,19.5033,1,1,157,19.357476696,0.048128342,0.112299465,0.839572193,1,7 
Europe,Eastern Europe,Hungary,,Hungary,25/03/2020,226,10,21,9.660350,47.1625,19.5033,1,1,195,23.394597504,0.044247788,0.092920354,0.862831858,1,8 
Europe,Eastern Europe,Hungary,,Hungary,26/03/2020,261,10,28,9.660350,47.1625,19.5033,1,1,223,27.017654640,0.038314176,0.107279693,0.854406130,1,9 
Europe,Eastern Europe,Hungary,,Hungary,27/03/2020,300,10,34,9.660350,47.1625,19.5033,1,1,256,31.054775448,0.033333333,0.113333333,0.853333333,1,10 
Europe,Eastern Europe,Hungary,,Hungary,28/03/2020,343,11,34,9.660350,47.1625,19.5033,1,1,298,35.505959929,0.032069971,0.099125364,0.868804665,1,11 
Europe,Eastern Europe,Hungary,,Hungary,29/03/2020,408,13,34,9.660350,47.1625,19.5033,1,1,361,42.234494609,0.031862745,0.083333333,0.884803922,1,12 
Europe,Eastern Europe,Hungary,,Hungary,30/03/2020,447,15,34,9.660350,47.1625,19.5033,1,1,398,46.271615418,0.033557047,0.076062640,0.890380313,1,13 
Europe,Eastern Europe,Hungary,,Hungary,31/03/2020,492,16,37,9.660350,47.1625,19.5033,1,1,439,50.929831735,0.032520325,0.075203252,0.892276423,1,14 
Europe,Eastern Europe,Hungary,,Hungary,01/04/2020,525,20,40,9.660350,47.1625,19.5033,1,1,465,54.345857034,0.038095238,0.076190476,0.885714286,1,15 
Europe,Eastern Europe,Hungary,,Hungary,02/04/2020,585,21,42,9.660350,47.1625,19.5033,1,1,522,60.556812124,0.035897436,0.071794872,0.892307692,1,16 
Europe,Eastern Europe,Hungary,,Hungary,03/04/2020,623,26,43,9.660350,47.1625,19.5033,1,1,554,64.490417014,0.041733547,0.069020867,0.889245586,1,17 
Europe,Eastern Europe,Hungary,,Hungary,04/04/2020,678,32,58,9.660350,47.1625,19.5033,1,1,588,70.183792513,0.047197640,0.085545723,0.867256637,1,18 
Europe,Eastern Europe,Hungary,,Hungary,05/04/2020,733,34,66,9.660350,47.1625,19.5033,1,1,633,75.877168012,0.046384720,0.090040928,0.863574352,1,19 
Europe,Eastern Europe,Hungary,,Hungary,06/04/2020,744,38,67,9.660350,47.1625,19.5033,1,1,639,77.015843111,0.051075269,0.090053763,0.858870968,1,20 
Europe,Eastern Europe,Hungary,,Hungary,07/04/2020,817,47,71,9.660350,47.1625,19.5033,1,1,699,84.572505137,0.057527540,0.086903305,0.855569155,1,21 
Europe,Eastern Europe,Hungary,,Hungary,08/04/2020,895,58,94,9.660350,47.1625,19.5033,1,1,743,92.646746753,0.064804469,0.105027933,0.830167598,1,22 
Europe,Eastern Europe,Hungary,,Hungary,09/04/2020,980,66,96,9.660350,47.1625,19.5033,1,1,818,101.445599797,0.067346939,0.097959184,0.834693878,1,23 
Europe,Eastern Europe,Hungary,,Hungary,10/04/2020,1190,77,112,9.660350,47.1625,19.5033,1,1,1001,123.183942611,0.064705882,0.094117647,0.841176471,1,24 
Europe,Eastern Europe,Hungary,,Hungary,11/04/2020,1310,85,115,9.660350,47.1625,19.5033,1,1,1110,135.605852790,0.064885496,0.087786260,0.847328244,1,25 
Europe,Eastern Europe,Hungary,,Hungary,12/04/2020,1410,99,118,9.660350,47.1625,19.5033,1,1,1193,145.957444606,0.070212766,0.083687943,0.846099291,1,26 
Europe,Eastern Europe,Hungary,,Hungary,13/04/2020,1458,109,120,9.660350,47.1625,19.5033,1,1,1229,150.926208678,0.074759945,0.082304527,0.842935528,1,27 
Europe,Eastern Europe,Hungary,,Hungary,14/04/2020,1512,122,122,9.660350,47.1625,19.5033,1,1,1268,156.516068258,0.080687831,0.080687831,0.838624339,1,28 
Europe,Eastern Europe,Hungary,,Hungary,15/04/2020,1579,134,192,9.660350,47.1625,19.5033,1,1,1253,163.451634775,0.084863838,0.121595947,0.793540215,1,29 
Europe,Eastern Europe,Hungary,,Hungary,16/04/2020,1652,142,199,9.660350,47.1625,19.5033,1,1,1311,171.008296801,0.085956416,0.120460048,0.793583535,1,30 
Europe,Eastern Europe,Hungary,,Hungary,17/04/2020,1763,156,207,9.660350,47.1625,19.5033,1,1,1400,182.498563717,0.088485536,0.117413500,0.794100964,1,31 
Europe,Northern Europe,Iceland,,Iceland,28/02/2020,1,0,0,0.341250,64.9631,-19.0208,1,1,1,2.930402930,0.000000000,0.000000000,1.000000000,0,-2 
Europe,Northern Europe,Iceland,,Iceland,29/02/2020,1,0,0,0.341250,64.9631,-19.0208,1,1,1,2.930402930,0.000000000,0.000000000,1.000000000,0,-1 
Europe,Northern Europe,Iceland,,Iceland,01/03/2020,3,0,0,0.341250,64.9631,-19.0208,1,1,3,8.791208791,0.000000000,0.000000000,1.000000000,1,0 
Europe,Northern Europe,Iceland,,Iceland,02/03/2020,6,0,0,0.341250,64.9631,-19.0208,1,1,6,17.582417582,0.000000000,0.000000000,1.000000000,1,1 
Europe,Northern Europe,Iceland,,Iceland,03/03/2020,11,0,0,0.341250,64.9631,-19.0208,1,1,11,32.234432234,0.000000000,0.000000000,1.000000000,1,2 
Europe,Northern Europe,Iceland,,Iceland,04/03/2020,26,0,0,0.341250,64.9631,-19.0208,1,1,26,76.190476190,0.000000000,0.000000000,1.000000000,1,3 
Europe,Northern Europe,Iceland,,Iceland,05/03/2020,34,0,0,0.341250,64.9631,-19.0208,1,1,34,99.633699634,0.000000000,0.000000000,1.000000000,1,4 
Europe,Northern Europe,Iceland,,Iceland,06/03/2020,43,0,0,0.341250,64.9631,-19.0208,1,1,43,126.007326007,0.000000000,0.000000000,1.000000000,1,5 
Europe,Northern Europe,Iceland,,Iceland,07/03/2020,50,0,0,0.341250,64.9631,-19.0208,1,1,50,146.520146520,0.000000000,0.000000000,1.000000000,1,6 
Europe,Northern Europe,Iceland,,Iceland,08/03/2020,50,0,0,0.341250,64.9631,-19.0208,1,1,50,146.520146520,0.000000000,0.000000000,1.000000000,1,7 
Europe,Northern Europe,Iceland,,Iceland,09/03/2020,58,0,0,0.341250,64.9631,-19.0208,1,1,58,169.963369963,0.000000000,0.000000000,1.000000000,1,8 
Europe,Northern Europe,Iceland,,Iceland,10/03/2020,69,0,1,0.341250,64.9631,-19.0208,1,1,68,202.197802198,0.000000000,0.014492754,0.985507246,1,9 
Europe,Northern Europe,Iceland,,Iceland,11/03/2020,85,0,1,0.341250,64.9631,-19.0208,1,1,84,249.084249084,0.000000000,0.011764706,0.988235294,1,10 
Europe,Northern Europe,Iceland,,Iceland,12/03/2020,103,0,1,0.341250,64.9631,-19.0208,1,1,102,301.831501832,0.000000000,0.009708738,0.990291262,1,11 
Europe,Northern Europe,Iceland,,Iceland,13/03/2020,134,0,1,0.341250,64.9631,-19.0208,1,1,133,392.673992674,0.000000000,0.007462687,0.992537313,1,12 
Europe,Northern Europe,Iceland,,Iceland,14/03/2020,156,0,1,0.341250,64.9631,-19.0208,1,1,155,457.142857143,0.000000000,0.006410256,0.993589744,1,13 
Europe,Northern Europe,Iceland,,Iceland,15/03/2020,180,5,8,0.341250,64.9631,-19.0208,1,1,167,527.472527473,0.027777778,0.044444444,0.927777778,1,14 
Europe,Northern Europe,Iceland,,Iceland,16/03/2020,180,0,0,0.341250,64.9631,-19.0208,1,1,180,527.472527473,0.000000000,0.000000000,1.000000000,1,15 
Europe,Northern Europe,Iceland,,Iceland,17/03/2020,250,1,0,0.341250,64.9631,-19.0208,1,1,249,732.600732601,0.004000000,0.000000000,0.996000000,1,16 
Europe,Northern Europe,Iceland,,Iceland,18/03/2020,250,1,5,0.341250,64.9631,-19.0208,1,1,244,732.600732601,0.004000000,0.020000000,0.976000000,1,17 
Europe,Northern Europe,Iceland,,Iceland,19/03/2020,330,1,5,0.341250,64.9631,-19.0208,1,1,324,967.032967033,0.003030303,0.015151515,0.981818182,1,18 
Europe,Northern Europe,Iceland,,Iceland,20/03/2020,409,0,5,0.341250,64.9631,-19.0208,1,1,404,1198.534798535,0.000000000,0.012224939,0.987775061,1,19 
Europe,Northern Europe,Iceland,,Iceland,21/03/2020,473,1,22,0.341250,64.9631,-19.0208,1,1,450,1386.080586081,0.002114165,0.046511628,0.951374207,1,20 
Europe,Northern Europe,Iceland,,Iceland,22/03/2020,568,1,5,0.341250,64.9631,-19.0208,1,1,562,1664.468864469,0.001760563,0.008802817,0.989436620,1,21 
Europe,Northern Europe,Iceland,,Iceland,23/03/2020,588,1,51,0.341250,64.9631,-19.0208,1,1,536,1723.076923077,0.001700680,0.086734694,0.911564626,1,22 
Europe,Northern Europe,Iceland,,Iceland,24/03/2020,648,2,51,0.341250,64.9631,-19.0208,1,1,595,1898.901098901,0.003086420,0.078703704,0.918209877,1,23 
Europe,Northern Europe,Iceland,,Iceland,25/03/2020,737,2,56,0.341250,64.9631,-19.0208,1,1,679,2159.706959707,0.002713704,0.075983718,0.921302578,1,24 
Europe,Northern Europe,Iceland,,Iceland,26/03/2020,802,2,82,0.341250,64.9631,-19.0208,1,1,718,2350.183150183,0.002493766,0.102244389,0.895261845,1,25 
Europe,Northern Europe,Iceland,,Iceland,27/03/2020,890,2,97,0.341250,64.9631,-19.0208,1,1,791,2608.058608059,0.002247191,0.108988764,0.888764045,1,26 
Europe,Northern Europe,Iceland,,Iceland,28/03/2020,963,2,114,0.341250,64.9631,-19.0208,1,1,847,2821.978021978,0.002076843,0.118380062,0.879543094,1,27 
Europe,Northern Europe,Iceland,,Iceland,29/03/2020,1020,2,135,0.341250,64.9631,-19.0208,1,1,883,2989.010989011,0.001960784,0.132352941,0.865686275,1,28 
Europe,Northern Europe,Iceland,,Iceland,30/03/2020,1086,2,157,0.341250,64.9631,-19.0208,1,1,927,3182.417582418,0.001841621,0.144567219,0.853591160,1,29 
Europe,Northern Europe,Iceland,,Iceland,31/03/2020,1135,2,198,0.341250,64.9631,-19.0208,1,1,935,3326.007326007,0.001762115,0.174449339,0.823788546,1,30 
Europe,Northern Europe,Iceland,,Iceland,01/04/2020,1220,2,225,0.341250,64.9631,-19.0208,1,1,993,3575.091575092,0.001639344,0.184426230,0.813934426,1,31 
Europe,Northern Europe,Iceland,,Iceland,02/04/2020,1319,4,284,0.341250,64.9631,-19.0208,1,1,1031,3865.201465201,0.003032600,0.215314632,0.781652767,1,32 
Europe,Northern Europe,Iceland,,Iceland,03/04/2020,1364,4,309,0.341250,64.9631,-19.0208,1,1,1051,3997.069597070,0.002932551,0.226539589,0.770527859,1,33 
Europe,Northern Europe,Iceland,,Iceland,04/04/2020,1417,4,396,0.341250,64.9631,-19.0208,1,1,1017,4152.380952381,0.002822865,0.279463656,0.717713479,1,34 
Europe,Northern Europe,Iceland,,Iceland,05/04/2020,1486,4,428,0.341250,64.9631,-19.0208,1,1,1054,4354.578754579,0.002691790,0.288021534,0.709286676,1,35 
Europe,Northern Europe,Iceland,,Iceland,06/04/2020,1562,6,460,0.341250,64.9631,-19.0208,1,1,1096,4577.289377289,0.003841229,0.294494238,0.701664533,1,36 
Europe,Northern Europe,Iceland,,Iceland,07/04/2020,1586,6,559,0.341250,64.9631,-19.0208,1,1,1021,4647.619047619,0.003783102,0.352459016,0.643757881,1,37 
Europe,Northern Europe,Iceland,,Iceland,08/04/2020,1616,6,633,0.341250,64.9631,-19.0208,1,1,977,4735.531135531,0.003712871,0.391707921,0.604579208,1,38 
Europe,Northern Europe,Iceland,,Iceland,09/04/2020,1648,6,688,0.341250,64.9631,-19.0208,1,1,954,4829.304029304,0.003640777,0.417475728,0.578883495,1,39 
Europe,Northern Europe,Iceland,,Iceland,10/04/2020,1675,7,751,0.341250,64.9631,-19.0208,1,1,917,4908.424908425,0.004179104,0.448358209,0.547462687,1,40 
Europe,Northern Europe,Iceland,,Iceland,11/04/2020,1689,8,841,0.341250,64.9631,-19.0208,1,1,840,4949.450549451,0.004736530,0.497927768,0.497335702,1,41 
Europe,Northern Europe,Iceland,,Iceland,12/04/2020,1701,8,889,0.341250,64.9631,-19.0208,1,1,804,4984.615384615,0.004703116,0.522633745,0.472663139,1,42 
Europe,Northern Europe,Iceland,,Iceland,13/04/2020,1711,8,933,0.341250,64.9631,-19.0208,1,1,770,5013.919413919,0.004675628,0.545295149,0.450029223,1,43 
Europe,Northern Europe,Iceland,,Iceland,14/04/2020,1720,8,989,0.341250,64.9631,-19.0208,1,1,723,5040.293040293,0.004651163,0.575000000,0.420348837,1,44 
Europe,Northern Europe,Iceland,,Iceland,15/04/2020,1727,8,1077,0.341250,64.9631,-19.0208,1,1,642,5060.805860806,0.004632310,0.623624783,0.371742907,1,45 
Europe,Northern Europe,Iceland,,Iceland,16/04/2020,1739,8,1144,0.341250,64.9631,-19.0208,1,1,587,5095.970695971,0.004600345,0.657849339,0.337550316,1,46 
Europe,Northern Europe,Iceland,,Iceland,17/04/2020,1754,9,1224,0.341250,64.9631,-19.0208,1,1,521,5139.926739927,0.005131129,0.697833523,0.297035348,1,47 
Central And Southern Asia,Southern Asia,India,,India,30/01/2020,1,0,0,1380.004385,20.593684,78.96288,1,1,1,0.000724635,0.000000000,0.000000000,1.000000000,0,-71 
Central And Southern Asia,Southern Asia,India,,India,31/01/2020,1,0,0,1380.004385,20.593684,78.96288,1,1,1,0.000724635,0.000000000,0.000000000,1.000000000,0,-70 
Central And Southern Asia,Southern Asia,India,,India,01/02/2020,1,0,0,1380.004385,20.593684,78.96288,1,1,1,0.000724635,0.000000000,0.000000000,1.000000000,0,-69 
Central And Southern Asia,Southern Asia,India,,India,02/02/2020,2,0,0,1380.004385,20.593684,78.96288,1,1,2,0.001449271,0.000000000,0.000000000,1.000000000,0,-68 
Central And Southern Asia,Southern Asia,India,,India,03/02/2020,3,0,0,1380.004385,20.593684,78.96288,1,1,3,0.002173906,0.000000000,0.000000000,1.000000000,0,-67 
Central And Southern Asia,Southern Asia,India,,India,04/02/2020,3,0,0,1380.004385,20.593684,78.96288,1,1,3,0.002173906,0.000000000,0.000000000,1.000000000,0,-66 
Central And Southern Asia,Southern Asia,India,,India,05/02/2020,3,0,0,1380.004385,20.593684,78.96288,1,1,3,0.002173906,0.000000000,0.000000000,1.000000000,0,-65 
Central And Southern Asia,Southern Asia,India,,India,06/02/2020,3,0,0,1380.004385,20.593684,78.96288,1,1,3,0.002173906,0.000000000,0.000000000,1.000000000,0,-64 
Central And Southern Asia,Southern Asia,India,,India,07/02/2020,3,0,0,1380.004385,20.593684,78.96288,1,1,3,0.002173906,0.000000000,0.000000000,1.000000000,0,-63 
Central And Southern Asia,Southern Asia,India,,India,08/02/2020,3,0,0,1380.004385,20.593684,78.96288,1,1,3,0.002173906,0.000000000,0.000000000,1.000000000,0,-62 
Central And Southern Asia,Southern Asia,India,,India,09/02/2020,3,0,0,1380.004385,20.593684,78.96288,1,1,3,0.002173906,0.000000000,0.000000000,1.000000000,0,-61 
Central And Southern Asia,Southern Asia,India,,India,10/02/2020,3,0,0,1380.004385,20.593684,78.96288,1,1,3,0.002173906,0.000000000,0.000000000,1.000000000,0,-60 
